Customer ID,first_purchase_date,last_purchase_date,total_orders,total_spend
13238,2010-04-28 15:02:00,2010-10-05 12:38:00,2,305.9
13239,2010-07-25 13:34:00,2010-09-28 17:21:00,4,1265.13
13240,2010-02-25 13:17:00,2010-12-09 12:49:00,5,1074.87
13242,2010-02-09 13:12:00,2010-09-14 13:53:00,4,429.0
13243,2010-03-18 13:10:00,2010-09-16 13:18:00,4,677.97
13246,2010-07-02 13:36:00,2010-11-11 12:54:00,5,1400.13
13249,2010-01-24 12:11:00,2010-11-03 14:05:00,6,897.52
13250,2010-07-25 14:01:00,2010-09-05 11:33:00,2,256.04
13252,2010-03-24 10:30:00,2010-11-10 16:00:00,2,399.3
13253,2010-01-05 12:13:00,2010-10-05 13:33:00,2,1920.71
13255,2010-07-15 13:20:00,2010-12-01 11:58:00,2,504.95
13258,2010-11-04 12:45:00,2010-11-25 10:54:00,2,336.6
13259,2010-01-10 10:26:00,2010-11-07 10:56:00,8,1141.06
13262,2010-04-18 12:14:00,2010-11-15 12:20:00,2,373.16
13263,2010-10-22 17:07:00,2010-11-11 15:49:00,4,1250.62
13266,2009-12-17 10:52:00,2010-10-22 12:13:00,7,2300.78
13267,2009-12-07 16:56:00,2010-12-08 09:20:00,18,5236.77
13269,2009-12-02 11:47:00,2010-12-05 11:51:00,14,3545.47
13275,2010-03-17 14:05:00,2010-11-21 12:09:00,2,241.66
13276,2010-03-07 14:05:00,2010-11-07 14:17:00,3,1348.33
13277,2010-06-18 08:45:00,2010-11-24 15:34:00,3,264.9
13278,2010-04-08 11:59:00,2010-11-05 11:42:00,3,893.12
13280,2010-03-05 09:07:00,2010-11-25 14:51:00,4,1507.77
13283,2010-03-09 14:36:00,2010-05-21 13:56:00,2,279.7
13285,2010-03-25 14:26:00,2010-04-18 13:38:00,2,655.47
13287,2010-01-04 10:43:00,2010-04-15 15:26:00,3,781.59
13288,2010-02-11 14:59:00,2010-09-22 16:32:00,5,927.61
13291,2010-02-11 18:36:00,2010-10-21 19:01:00,10,2959.73
13292,2010-07-01 14:36:00,2010-10-20 13:15:00,3,415.57
13293,2010-02-09 12:05:00,2010-11-12 13:28:00,6,1192.94
13295,2010-05-12 09:13:00,2010-11-28 14:14:00,3,900.77
13296,2010-05-11 14:29:00,2010-10-12 12:41:00,5,705.11
13297,2010-06-15 12:35:00,2010-11-19 13:49:00,3,2278.77
13299,2010-06-29 11:30:00,2010-10-12 10:53:00,2,1076.2
13300,2010-05-14 15:56:00,2010-11-16 17:10:00,2,913.62
13304,2010-02-08 12:42:00,2010-09-10 10:09:00,3,917.57
13305,2010-03-10 14:49:00,2010-12-02 12:10:00,7,1753.85
13307,2010-04-26 13:28:00,2010-08-09 12:56:00,2,258.34
13310,2010-11-02 17:03:00,2010-11-24 09:14:00,2,409.17
13313,2009-12-02 16:18:00,2010-08-17 11:45:00,7,1890.0
13316,2010-03-10 10:01:00,2010-11-12 10:14:00,6,7213.84
13317,2009-12-13 11:11:00,2010-11-19 10:06:00,13,4212.41
13319,2009-12-06 14:46:00,2010-12-09 10:05:00,34,11236.95
13320,2010-08-18 10:29:00,2010-10-01 14:59:00,2,679.4
13324,2010-05-25 10:23:00,2010-10-07 12:44:00,8,3391.52
13327,2009-12-18 15:35:00,2010-12-09 15:33:00,14,6251.71
13329,2009-12-04 15:41:00,2010-12-08 10:11:00,7,4323.97
13330,2010-02-23 10:12:00,2010-09-10 14:12:00,3,1665.25
13333,2010-02-19 09:26:00,2010-10-24 13:24:00,3,1015.74
13334,2010-02-25 12:21:00,2010-06-21 13:52:00,2,2726.93
13338,2010-01-05 12:25:00,2010-06-16 10:23:00,3,1958.6
13340,2010-02-22 14:54:00,2010-10-18 10:42:00,5,11364.08
13346,2010-04-22 12:34:00,2010-09-03 11:41:00,6,299.4
13357,2010-03-22 14:30:00,2010-08-02 14:02:00,4,3228.41
13360,2010-01-08 11:16:00,2010-10-04 12:37:00,4,1553.65
13361,2010-04-01 07:49:00,2010-08-24 14:56:00,2,1450.5
13362,2010-10-10 15:27:00,2010-11-26 16:38:00,3,2303.33
13368,2010-10-12 10:43:00,2010-10-21 09:43:00,2,498.1
13371,2010-03-17 15:29:00,2010-07-22 17:33:00,2,2297.66
13373,2009-12-06 12:34:00,2010-10-20 10:09:00,3,4274.94
13374,2010-09-16 10:29:00,2010-10-21 10:04:00,2,422.8
13377,2010-03-04 10:06:00,2010-11-08 12:20:00,2,1552.88
13381,2009-12-01 15:19:00,2010-11-25 13:30:00,6,4585.06
13382,2009-12-08 09:56:00,2010-10-07 09:28:00,4,1164.59
13384,2010-07-27 12:22:00,2010-11-14 13:13:00,4,2528.9
13386,2010-09-28 13:09:00,2010-10-21 12:52:00,2,835.46
13393,2009-12-07 18:12:00,2010-05-05 09:34:00,4,1131.45
13394,2009-12-01 11:58:00,2010-11-25 18:08:00,11,4101.68
13395,2010-10-14 13:00:00,2010-11-04 14:00:00,2,872.51
13397,2010-01-20 09:50:00,2010-09-28 13:10:00,5,1647.74
13399,2010-07-08 17:47:00,2010-09-01 13:59:00,3,275.4
13402,2010-05-24 10:56:00,2010-12-02 17:12:00,3,913.9
13403,2009-12-16 13:23:00,2010-11-17 11:38:00,2,154.5
13405,2009-12-15 14:13:00,2010-08-15 13:28:00,3,641.36
13406,2010-03-18 07:29:00,2010-10-08 14:44:00,2,568.92
13407,2010-02-16 11:13:00,2010-05-10 12:41:00,3,2244.7
13408,2009-12-04 09:31:00,2010-12-03 09:39:00,46,23616.42
13410,2009-12-08 13:43:00,2010-11-11 16:45:00,4,1198.9
13413,2010-01-21 17:43:00,2010-03-10 12:17:00,6,429.44
13414,2010-04-15 17:00:00,2010-09-02 16:55:00,3,1103.64
13415,2009-12-11 14:20:00,2010-08-24 11:38:00,4,800.67
13417,2010-02-08 12:39:00,2010-06-10 10:05:00,4,1028.66
13418,2009-12-11 12:51:00,2010-12-02 10:46:00,15,6106.17
13421,2010-02-14 14:45:00,2010-10-29 17:17:00,6,2252.04
13425,2010-05-09 14:35:00,2010-07-19 12:56:00,2,1779.42
13426,2009-12-09 15:16:00,2010-11-22 11:22:00,12,4526.06
13427,2009-12-17 13:44:00,2010-08-19 11:45:00,3,423.93
13428,2010-07-13 13:20:00,2010-07-13 13:33:00,2,281.51
13431,2010-02-18 11:53:00,2010-10-29 14:09:00,6,2047.14
13432,2010-04-06 14:42:00,2010-05-17 13:18:00,2,439.1
13433,2010-01-12 08:59:00,2010-07-26 16:55:00,4,658.32
13434,2010-02-22 09:54:00,2010-11-19 15:09:00,3,1132.62
13435,2010-07-27 16:56:00,2010-11-28 13:51:00,2,665.34
13439,2010-07-01 14:36:00,2010-11-16 15:24:00,2,702.9
13440,2010-09-14 10:34:00,2010-10-12 13:11:00,7,1295.25
13442,2009-12-01 14:59:00,2010-02-10 14:03:00,3,419.87
13443,2010-01-31 13:30:00,2010-09-17 12:31:00,6,1280.16
13444,2010-07-21 14:34:00,2010-11-30 13:02:00,2,631.68
13446,2010-02-14 11:52:00,2010-10-05 18:51:00,11,3881.89
13448,2009-12-06 12:14:00,2010-12-01 10:53:00,9,5701.5
13450,2010-04-15 19:15:00,2010-11-30 13:20:00,7,2076.32
13451,2010-03-21 16:13:00,2010-11-23 14:50:00,6,4214.77
13455,2009-12-09 08:58:00,2010-12-08 13:11:00,5,1847.59
13457,2009-12-02 12:46:00,2010-01-20 08:48:00,2,148.22
13458,2010-11-16 14:01:00,2010-11-25 15:02:00,2,2312.7
13459,2010-01-26 13:35:00,2010-03-25 10:24:00,2,1160.41
13461,2010-04-21 16:01:00,2010-10-28 17:53:00,3,2715.0
13462,2009-12-14 09:48:00,2010-10-25 10:00:00,4,1002.35
13464,2010-03-31 15:22:00,2010-11-10 12:24:00,5,2422.96
13465,2010-05-02 15:30:00,2010-09-19 15:13:00,2,931.12
13466,2010-03-21 13:50:00,2010-10-27 12:50:00,4,705.45
13468,2009-12-03 13:32:00,2010-12-06 13:34:00,38,7685.54
13472,2010-06-02 09:48:00,2010-09-02 09:41:00,2,592.24
13473,2009-12-15 19:02:00,2010-05-14 10:47:00,6,2235.12
13474,2010-08-01 14:40:00,2010-09-22 09:21:00,2,434.2
13476,2010-03-05 09:39:00,2010-10-29 08:24:00,3,823.0
13477,2010-01-25 11:52:00,2010-09-10 09:08:00,5,1379.59
13478,2010-01-31 15:51:00,2010-08-27 13:23:00,5,2215.78
13479,2010-08-19 16:18:00,2010-09-13 13:29:00,2,550.42
13480,2010-01-29 12:35:00,2010-10-19 11:53:00,2,627.82
13481,2009-12-04 12:37:00,2010-11-30 10:32:00,6,2026.28
13484,2010-03-10 11:46:00,2010-11-21 13:48:00,2,476.92
13485,2009-12-03 13:46:00,2010-11-28 11:04:00,10,2564.98
13487,2009-12-05 10:25:00,2010-07-22 10:41:00,2,271.47
13488,2010-01-25 10:13:00,2010-12-07 13:01:00,11,6619.57
13491,2009-12-07 08:24:00,2010-12-02 14:30:00,18,3350.74
13495,2009-12-07 12:12:00,2010-12-06 15:14:00,6,3329.39
13497,2010-02-08 10:27:00,2010-12-06 11:37:00,5,972.28
13501,2010-05-18 13:24:00,2010-08-10 13:01:00,2,1544.79
13502,2010-06-09 10:52:00,2010-10-20 10:15:00,2,488.5
13503,2010-02-16 13:49:00,2010-08-17 13:17:00,5,1688.54
13506,2010-09-05 12:33:00,2010-12-05 12:15:00,4,1180.68
13510,2009-12-21 11:53:00,2010-11-29 12:26:00,7,2766.73
13512,2010-05-05 13:22:00,2010-11-17 14:55:00,3,462.18
13513,2010-02-22 16:36:00,2010-09-24 16:25:00,2,619.49
13514,2010-01-26 15:11:00,2010-10-07 12:10:00,3,663.7
13515,2010-03-05 11:58:00,2010-09-16 15:07:00,2,374.7
13520,2009-12-17 11:11:00,2010-12-03 10:36:00,6,3285.05
13523,2010-11-02 14:55:00,2010-12-08 14:22:00,2,1136.64
13526,2009-12-01 12:56:00,2009-12-01 13:13:00,2,1182.0
13527,2010-01-21 12:37:00,2010-10-17 12:52:00,5,2396.23
13531,2009-12-03 15:20:00,2010-12-08 15:03:00,5,1254.72
13534,2010-07-07 15:00:00,2010-11-25 15:54:00,10,1850.82
13537,2010-09-14 10:41:00,2010-10-10 12:45:00,2,717.85
13538,2010-02-02 12:47:00,2010-11-08 14:19:00,5,1831.88
13539,2010-04-28 12:04:00,2010-10-15 09:15:00,4,938.02
13540,2010-02-22 09:22:00,2010-08-29 14:20:00,3,632.39
13541,2010-05-18 16:15:00,2010-10-08 16:37:00,2,785.25
13542,2009-12-10 19:53:00,2010-11-28 11:24:00,17,4006.17
13543,2010-01-21 14:30:00,2010-03-15 13:34:00,2,1439.61
13544,2010-03-05 11:31:00,2010-10-24 11:25:00,4,537.59
13545,2010-06-13 11:49:00,2010-11-14 11:27:00,2,374.64
13546,2010-10-11 17:23:00,2010-11-22 17:33:00,2,465.15
13552,2010-02-19 13:28:00,2010-10-07 12:30:00,10,3238.85
13554,2010-09-19 12:39:00,2010-11-24 15:05:00,7,1638.28
13555,2010-01-19 13:20:00,2010-11-26 11:50:00,9,4849.91
13556,2010-09-30 09:01:00,2010-10-06 16:44:00,2,200.82
13557,2009-12-08 17:41:00,2010-10-20 14:06:00,11,2448.2
13559,2010-06-14 11:52:00,2010-07-15 09:52:00,2,990.0
13561,2010-02-28 13:42:00,2010-11-07 14:28:00,10,1678.86
13562,2010-01-14 16:33:00,2010-11-03 10:43:00,5,3038.85
13564,2009-12-02 11:55:00,2010-12-06 17:26:00,35,15500.53
13566,2010-03-10 12:22:00,2010-10-01 12:27:00,3,833.41
13567,2010-06-16 12:48:00,2010-10-07 12:51:00,4,1083.69
13569,2010-10-07 13:05:00,2010-12-07 12:29:00,3,520.03
13571,2009-12-08 13:02:00,2010-11-22 13:09:00,14,2454.22
13573,2010-03-12 16:06:00,2010-11-25 15:01:00,4,622.07
13576,2009-12-08 15:12:00,2010-12-01 17:24:00,11,4834.4
13577,2009-12-14 16:10:00,2010-11-22 08:11:00,7,1801.68
13579,2010-02-18 13:53:00,2010-12-05 16:10:00,4,1072.0
13582,2010-04-01 11:38:00,2010-11-15 11:34:00,2,241.68
13584,2010-02-02 08:40:00,2010-07-29 13:36:00,2,250.05
13585,2009-12-01 14:56:00,2010-06-27 12:33:00,3,684.54
13587,2010-02-14 13:17:00,2010-09-16 13:52:00,3,961.1
13589,2009-12-06 10:26:00,2010-09-16 13:29:00,4,741.09
13590,2009-12-01 13:37:00,2010-11-29 11:40:00,12,4367.67
13591,2009-12-14 15:44:00,2010-09-30 08:59:00,4,976.81
13593,2010-03-02 16:36:00,2010-11-17 13:11:00,9,3486.61
13595,2010-03-03 14:42:00,2010-07-11 12:36:00,3,818.22
13597,2010-11-02 09:30:00,2010-11-04 14:54:00,2,396.71
13598,2010-02-26 11:22:00,2010-08-01 13:21:00,4,609.42
13599,2009-12-01 12:30:00,2010-12-08 10:13:00,14,5013.96
13601,2010-06-11 15:03:00,2010-11-12 15:20:00,2,491.82
13602,2010-05-28 11:49:00,2010-11-23 12:14:00,3,596.28
13605,2010-05-17 15:46:00,2010-11-17 17:16:00,2,522.67
13610,2010-01-05 14:12:00,2010-11-17 15:31:00,7,1044.0
13611,2009-12-03 07:57:00,2010-11-30 16:26:00,7,2147.73
13613,2010-02-17 12:40:00,2010-09-13 12:01:00,5,1039.85
13614,2010-06-06 13:42:00,2010-11-11 12:20:00,2,748.73
13615,2010-01-28 15:43:00,2010-11-05 13:42:00,7,5854.84
13616,2010-01-17 14:56:00,2010-05-20 12:59:00,2,288.1
13617,2010-08-01 15:23:00,2010-10-27 14:00:00,5,734.57
13619,2010-02-03 14:16:00,2010-06-13 11:39:00,2,231.69
13623,2009-12-02 13:57:00,2010-11-24 13:36:00,5,1818.71
13627,2010-03-09 14:03:00,2010-08-08 14:32:00,2,607.43
13629,2010-02-11 17:34:00,2010-10-22 09:48:00,8,5578.5
13632,2010-04-07 10:59:00,2010-11-10 12:03:00,3,1526.88
13634,2010-01-10 14:26:00,2010-11-30 11:57:00,11,3498.31
13635,2009-12-01 09:46:00,2010-09-23 10:06:00,3,1928.13
13641,2009-12-05 13:17:00,2010-03-09 07:37:00,5,1016.47
13642,2010-10-03 12:23:00,2010-10-03 12:33:00,3,159.92
13643,2009-12-08 12:48:00,2010-11-22 15:19:00,7,1637.33
13646,2010-11-05 12:00:00,2010-11-05 12:13:00,2,326.25
13647,2010-04-15 12:55:00,2010-08-02 10:31:00,4,1393.56
13648,2009-12-01 18:13:00,2010-11-04 14:46:00,8,1764.02
13649,2010-06-30 16:35:00,2010-12-08 14:46:00,5,1332.28
13650,2010-01-26 08:44:00,2010-11-30 13:55:00,4,1451.66
13652,2010-02-25 17:37:00,2010-12-06 09:21:00,3,1475.77
13654,2009-12-02 11:43:00,2010-11-24 16:41:00,5,3600.67
13655,2010-04-27 09:59:00,2010-11-30 08:24:00,4,1347.54
13656,2010-04-23 12:50:00,2010-07-28 10:48:00,2,699.2
13658,2010-02-05 13:17:00,2010-11-21 16:10:00,4,3386.33
13659,2010-02-17 09:05:00,2010-10-19 14:09:00,10,3321.68
13662,2010-02-19 13:21:00,2010-11-19 10:58:00,8,1352.35
13663,2010-03-03 10:11:00,2010-11-24 13:55:00,4,1858.04
13665,2010-07-23 13:29:00,2010-11-18 13:06:00,3,1711.66
13666,2009-12-04 10:48:00,2010-10-15 15:46:00,2,43.25
13668,2009-12-11 14:28:00,2010-11-21 11:52:00,14,6726.35
13676,2010-03-30 16:53:00,2010-06-18 17:30:00,2,243.9
13677,2010-07-07 17:25:00,2010-10-31 11:32:00,2,556.19
13679,2009-12-04 16:52:00,2010-08-03 12:13:00,3,281.26
13680,2009-12-04 14:14:00,2010-08-25 13:05:00,8,7713.25
13684,2010-03-28 14:48:00,2010-11-14 11:34:00,3,529.75
13686,2010-11-03 13:44:00,2010-11-24 14:44:00,2,337.04
13692,2010-10-15 13:28:00,2010-10-27 09:57:00,2,1626.08
13693,2009-12-07 11:29:00,2010-11-30 18:21:00,9,2011.82
13694,2009-12-04 15:26:00,2010-12-01 12:12:00,94,131443.19
13696,2010-02-11 14:17:00,2010-10-14 09:44:00,3,2020.4
13698,2010-01-27 09:02:00,2010-04-22 11:52:00,2,465.53
13700,2010-02-07 10:53:00,2010-10-18 11:38:00,3,348.34
13705,2010-03-25 17:19:00,2010-12-01 10:29:00,5,1323.47
13707,2010-06-21 11:57:00,2010-10-06 10:05:00,3,2559.45
13709,2010-01-11 10:40:00,2010-09-19 15:17:00,5,1263.7
13710,2010-04-06 12:54:00,2010-10-12 10:22:00,2,329.04
13711,2009-12-15 19:04:00,2010-10-29 15:05:00,7,1540.2
13713,2010-05-05 16:48:00,2010-10-27 16:18:00,3,743.26
13715,2010-03-11 15:33:00,2010-12-02 08:52:00,13,7403.95
13717,2010-08-11 09:40:00,2010-09-08 16:17:00,2,318.29
13719,2010-05-17 14:36:00,2010-11-11 12:40:00,6,1773.57
13722,2010-03-03 14:13:00,2010-10-15 10:18:00,7,3260.0
13723,2010-04-07 14:32:00,2010-11-12 16:59:00,5,1009.35
13727,2009-12-09 13:25:00,2010-04-07 12:14:00,6,746.57
13728,2009-12-09 17:13:00,2010-11-17 13:50:00,10,1839.03
13729,2010-01-24 14:57:00,2010-09-30 10:44:00,3,724.73
13733,2009-12-04 15:28:00,2010-10-25 12:18:00,2,487.03
13734,2010-04-16 08:42:00,2010-07-19 12:04:00,4,6701.64
13735,2009-12-13 13:31:00,2010-11-28 13:43:00,9,6927.98
13736,2009-12-06 12:07:00,2010-10-10 11:41:00,5,2034.31
13740,2009-12-02 12:22:00,2010-10-20 13:30:00,4,1247.02
13747,2010-10-11 09:15:00,2010-12-01 10:37:00,2,169.8
13748,2009-12-01 16:44:00,2010-12-01 09:00:00,5,1320.1
13750,2010-04-01 14:49:00,2010-11-24 11:07:00,6,1954.92
13753,2009-12-03 10:20:00,2010-04-20 14:08:00,3,1353.31
13756,2009-12-15 15:18:00,2010-12-07 11:41:00,10,4017.98
13758,2009-12-01 10:06:00,2010-12-08 15:39:00,10,6226.43
13760,2010-04-25 13:10:00,2010-10-31 15:18:00,3,1076.85
13761,2010-02-21 11:08:00,2010-07-25 12:50:00,4,881.52
13762,2010-01-10 12:13:00,2010-04-25 15:51:00,4,2165.76
13763,2010-09-30 17:39:00,2010-10-18 13:25:00,2,3502.48
13764,2010-03-07 12:56:00,2010-05-19 15:47:00,3,1431.5
13767,2009-12-01 10:52:00,2010-12-05 13:29:00,39,18320.17
13768,2009-12-09 10:25:00,2009-12-13 10:41:00,2,875.97
13769,2009-12-16 11:59:00,2010-12-07 13:28:00,11,3003.91
13770,2009-12-09 14:44:00,2010-10-13 15:10:00,4,785.37
13771,2010-02-25 12:37:00,2010-06-24 13:42:00,5,3094.37
13772,2010-02-23 13:55:00,2010-11-04 13:14:00,5,1982.09
13773,2010-02-18 10:27:00,2010-11-08 11:49:00,2,301.54
13776,2010-10-07 16:07:00,2010-10-07 16:11:00,2,623.98
13777,2009-12-02 09:47:00,2010-12-08 15:35:00,37,30501.26
13778,2010-05-23 13:34:00,2010-08-05 14:52:00,3,945.79
13781,2009-12-18 15:46:00,2010-04-26 14:30:00,2,650.99
13782,2009-12-06 12:52:00,2010-09-12 10:40:00,7,881.72
13783,2010-02-04 13:47:00,2010-08-09 09:23:00,4,1542.09
13784,2010-09-15 12:27:00,2010-10-01 08:19:00,3,447.44
13785,2010-09-05 16:01:00,2010-10-07 09:25:00,4,542.49
13786,2009-12-03 15:32:00,2010-12-07 13:53:00,6,3128.54
13787,2010-01-14 10:13:00,2010-09-07 11:55:00,4,913.46
13795,2010-03-12 12:44:00,2010-11-16 17:25:00,4,836.3
13797,2010-03-02 12:17:00,2010-09-29 10:34:00,3,1179.45
13798,2009-12-08 16:21:00,2010-12-02 17:24:00,54,38683.02
13799,2010-03-05 16:39:00,2010-09-21 12:02:00,7,2114.71
13800,2009-12-03 10:03:00,2010-10-05 14:19:00,2,1121.24
13802,2010-02-16 10:11:00,2010-11-30 12:28:00,16,21659.69
13803,2010-03-31 10:00:00,2010-10-04 10:52:00,2,1061.84
13804,2010-09-29 10:26:00,2010-09-30 16:20:00,2,572.73
13807,2009-12-04 12:41:00,2010-12-07 15:48:00,3,422.2
13809,2010-09-05 11:42:00,2010-11-10 09:35:00,2,524.65
13813,2009-12-06 10:16:00,2010-06-30 08:50:00,4,1398.61
13815,2010-02-12 10:26:00,2010-10-29 11:42:00,4,3448.38
13819,2009-12-01 16:18:00,2010-02-08 15:30:00,3,1502.0
13820,2010-01-28 12:26:00,2010-10-17 13:46:00,3,660.65
13821,2010-01-04 13:36:00,2010-11-11 13:24:00,4,1025.09
13823,2009-12-15 14:34:00,2010-11-24 13:32:00,5,2445.79
13824,2010-03-12 15:17:00,2010-11-25 17:33:00,7,1615.82
13825,2009-12-09 14:30:00,2010-03-28 11:02:00,2,255.59
13831,2009-12-10 14:50:00,2010-12-05 12:13:00,13,4820.59
13834,2010-02-08 12:52:00,2010-05-12 10:27:00,2,324.19
13835,2010-03-04 08:26:00,2010-07-08 11:50:00,3,260.7
13836,2010-10-21 13:27:00,2010-11-05 13:31:00,2,620.37
13838,2010-05-09 11:40:00,2010-12-05 10:45:00,7,1274.36
13842,2010-02-16 15:54:00,2010-12-08 10:39:00,10,2244.29
13848,2009-12-09 16:17:00,2010-12-08 15:10:00,6,2080.0
13849,2010-03-25 12:03:00,2010-11-07 12:13:00,3,1931.35
13851,2010-01-29 11:54:00,2010-11-25 11:34:00,5,1955.0
13854,2010-01-08 11:28:00,2010-12-09 10:48:00,15,4144.44
13855,2009-12-08 16:56:00,2010-07-27 09:53:00,4,1310.34
13856,2010-03-30 15:40:00,2010-09-02 18:24:00,8,753.53
13857,2010-05-17 14:21:00,2010-11-11 12:54:00,6,1001.01
13861,2010-06-27 11:37:00,2010-10-06 14:20:00,2,273.26
13863,2010-04-25 13:09:00,2010-08-31 12:57:00,3,933.77
13869,2010-01-17 14:53:00,2010-11-23 13:36:00,6,5006.62
13870,2010-02-08 12:08:00,2010-11-17 15:47:00,7,2941.14
13871,2009-12-20 13:09:00,2010-10-07 12:56:00,4,1482.6
13872,2009-12-14 09:56:00,2010-06-30 15:35:00,3,919.57
13873,2010-03-03 12:31:00,2010-11-21 11:47:00,5,649.32
13874,2010-02-04 18:39:00,2010-07-23 12:59:00,6,1508.7
13875,2009-12-17 10:30:00,2010-11-17 13:12:00,9,3027.58
13877,2010-01-19 10:53:00,2010-08-26 17:19:00,2,332.44
13878,2010-04-14 13:50:00,2010-06-10 10:15:00,3,1191.53
13880,2010-05-26 14:29:00,2010-12-07 14:00:00,5,1171.89
13881,2010-03-04 14:41:00,2010-11-29 16:24:00,23,28019.58
13883,2009-12-08 17:26:00,2010-11-01 14:45:00,10,3885.54
13884,2010-08-26 19:57:00,2010-11-28 11:45:00,5,1100.88
13888,2010-05-13 11:57:00,2010-10-31 11:09:00,5,1563.42
13889,2010-01-22 14:32:00,2010-11-22 13:25:00,5,1574.33
13890,2009-12-06 15:15:00,2010-11-30 12:46:00,4,1043.57
13891,2010-05-06 16:02:00,2010-11-26 15:57:00,3,863.56
13892,2010-05-13 10:32:00,2010-08-19 09:07:00,2,634.68
13895,2009-12-03 13:09:00,2010-07-12 10:46:00,2,1415.45
13897,2010-01-31 13:48:00,2010-09-27 13:36:00,2,849.56
13900,2010-03-25 13:46:00,2010-11-15 14:48:00,3,869.64
13901,2010-01-05 09:29:00,2010-11-30 15:21:00,10,2809.14
13902,2009-12-15 10:02:00,2010-03-17 13:09:00,5,34095.26
13909,2010-07-06 16:52:00,2010-10-12 17:22:00,2,286.6
13911,2010-03-01 16:31:00,2010-11-25 16:16:00,11,1654.08
13916,2010-02-02 10:06:00,2010-09-02 10:04:00,4,1275.81
13919,2010-06-17 09:30:00,2010-10-11 11:53:00,2,975.87
13920,2010-05-26 15:48:00,2010-10-04 12:37:00,4,1774.68
13921,2009-12-18 12:19:00,2010-11-02 16:32:00,4,730.7
13922,2010-08-29 14:36:00,2010-09-28 17:26:00,2,692.95
13929,2010-01-14 07:25:00,2010-10-19 09:50:00,9,2651.45
13931,2009-12-03 10:26:00,2010-11-12 12:12:00,9,4019.85
13935,2010-02-25 16:01:00,2010-04-22 11:21:00,3,6116.92
13936,2010-10-21 14:21:00,2010-11-22 10:34:00,2,563.08
13939,2010-04-06 12:43:00,2010-10-04 14:35:00,4,992.41
13941,2009-12-16 16:10:00,2010-12-02 10:17:00,11,6009.34
13945,2010-08-17 09:59:00,2010-11-10 10:00:00,2,854.15
13946,2009-12-04 11:07:00,2010-11-28 16:21:00,3,1314.66
13948,2009-12-04 12:14:00,2010-10-24 13:46:00,3,446.76
13952,2009-12-16 09:41:00,2010-11-24 14:29:00,12,9572.45
13953,2009-12-11 12:58:00,2010-10-26 15:16:00,5,3125.0
13957,2010-02-19 10:32:00,2010-10-18 10:02:00,3,458.25
13958,2009-12-05 13:12:00,2010-11-25 10:11:00,8,4709.23
13959,2010-07-16 15:11:00,2010-11-05 16:52:00,3,477.98
13963,2010-04-21 16:20:00,2010-12-07 09:21:00,14,2347.33
13964,2010-10-05 12:38:00,2010-11-17 13:53:00,2,438.9
13965,2010-01-05 15:21:00,2010-08-20 10:40:00,3,996.61
13969,2010-03-25 13:15:00,2010-12-09 19:32:00,18,4311.93
13970,2010-09-28 11:53:00,2010-11-18 13:21:00,2,846.55
13971,2010-01-26 09:51:00,2010-10-12 08:51:00,6,1909.31
13975,2010-02-02 13:13:00,2010-11-11 16:18:00,6,2832.56
13976,2010-02-09 13:08:00,2010-07-21 09:27:00,3,834.38
13979,2009-12-03 10:02:00,2010-11-11 14:10:00,6,2546.36
13980,2010-02-21 14:18:00,2010-09-26 12:58:00,4,599.78
13982,2010-01-20 14:04:00,2010-12-09 13:57:00,6,2573.78
13983,2009-12-09 13:53:00,2010-12-08 10:38:00,10,4505.02
13984,2009-12-07 11:51:00,2010-12-08 15:58:00,8,1128.09
13985,2010-02-09 13:56:00,2010-11-30 08:58:00,7,2960.73
13987,2010-11-04 09:54:00,2010-11-25 10:20:00,2,682.54
13988,2010-03-24 11:05:00,2010-11-21 12:40:00,2,609.84
13989,2010-05-25 12:13:00,2010-09-01 13:58:00,3,759.98
13992,2010-09-02 17:04:00,2010-11-24 15:42:00,2,142.7
13993,2009-12-03 11:57:00,2010-11-25 11:03:00,10,3309.35
13995,2009-12-18 12:43:00,2010-11-25 16:31:00,9,2508.32
13996,2010-11-05 15:07:00,2010-11-18 16:27:00,2,895.76
13997,2010-06-07 17:33:00,2010-07-08 18:06:00,3,382.31
13998,2010-05-12 13:18:00,2010-09-19 10:20:00,3,566.7
13999,2009-12-05 12:42:00,2010-11-30 09:46:00,17,5600.45
14000,2009-12-02 09:50:00,2010-10-21 15:35:00,4,1410.68
14001,2010-08-03 12:49:00,2010-12-01 12:58:00,7,2487.01
14004,2010-09-30 09:39:00,2010-11-11 13:26:00,4,1675.81
14006,2010-02-25 09:45:00,2010-06-29 12:43:00,4,1234.48
14010,2010-05-23 12:46:00,2010-05-23 13:00:00,2,445.15
14011,2010-04-11 13:40:00,2010-08-16 15:31:00,2,457.82
14013,2010-03-26 10:02:00,2010-11-24 16:16:00,2,611.55
14014,2010-05-12 09:04:00,2010-11-28 14:56:00,2,1443.03
14016,2010-01-08 14:12:00,2010-11-08 15:42:00,7,7062.2
14020,2010-06-28 15:29:00,2010-08-20 13:09:00,2,606.21
14021,2010-04-26 11:22:00,2010-11-30 15:14:00,4,1084.68
14025,2010-05-05 09:56:00,2010-09-01 10:11:00,8,4057.9
14026,2010-03-24 14:10:00,2010-08-26 10:31:00,2,713.11
14028,2010-06-07 12:02:00,2010-06-07 13:33:00,3,10396.5
